min,mean,max,t+1
1460.0,1860.1735699999754,4095.2,1906.19
1460.0,1860.4663199999754,4095.2,1874.23
1460.0,1860.8201699999754,4095.2,1810.31
1460.0,1861.1330699999753,4095.2,1793.28
1460.0,1861.3699999999756,4095.2,1767.26
1460.0,1861.5753099999756,4095.2,1744.65
1460.0,1861.7033399999757,4095.2,1758.31
1460.0,1861.7753299999756,4095.2,1776.85
1460.0,1861.7824899999755,4095.2,1795.27
1460.0,1861.7145499999754,4095.2,1827.23
1460.0,1861.5607999999754,4095.2,1870.20
1460.0,1861.4028799999755,4095.2,1887.22
1460.0,1861.2219799999755,4095.2,1938.21
1460.0,1861.0543499999753,4095.2,1966.13
1460.0,1860.9186399999755,4095.2,1981.12
1460.0,1860.8376499999754,4095.2,1985.23
1460.0,1860.8270099999756,4095.2,1997.10
1460.0,1860.8919999999755,4095.2,1999.23
1460.0,1861.0290099999756,4095.2,1967.28
1460.0,1861.2052099999755,4095.2,1923.21
1460.0,1861.4642899999756,4095.2,1893.21
1460.0,1861.7246499999758,4095.2,1874.24
1460.0,1861.9794499999757,4095.2,1833.18
1460.0,1862.2315799999758,4095.2,1808.98
1460.0,1862.468899999976,4095.2,1792.43
1460.0,1862.6512799999757,4095.2,1769.23
1460.0,1862.7472199999759,4095.2,1776.86
1460.0,1862.7591399999758,4095.2,1799.31
1460.0,1862.7528199999756,4095.2,1808.99
1460.0,1862.6608299999757,4095.2,1822.21
1460.0,1862.5101899999754,4095.2,1870.21
1460.0,1862.3312799999753,4095.2,1906.20
1460.0,1862.1602199999752,4095.2,1939.32
1460.0,1862.012379999975,4095.2,1959.18
1460.0,1861.9064499999752,4095.2,1991.20
1460.0,1861.8670799999752,4095.2,2023.7
1460.0,1861.8841699999753,4095.2,2001.13
1460.0,1861.9728699999753,4095.2,1985.24
1460.0,1862.121889999975,4095.2,1981.13
1460.0,1862.3352599999753,4095.2,1923.22
1460.0,1862.5691999999754,4095.2,1916.7
1460.0,1862.8444899999754,4095.2,1876.17
1460.0,1863.1199799999754,4095.2,1840.75
1460.0,1863.3579999999754,4095.2,1807.29
1460.0,1863.5879599999753,4095.2,1792.44
1460.0,1863.7080999999753,4095.2,1789.37
1460.0,1863.776069999975,4095.2,1783.39
1460.0,1863.784029999975,4095.2,1785.18
1460.0,1863.7480999999752,4095.2,1808.100
1460.0,1863.6563399999752,4095.2,1843.22
1460.0,1863.5299199999752,4095.2,1878.20
1460.0,1863.380679999975,4095.2,1914.17
1460.0,1863.214329999975,4095.2,1949.20
1460.0,1863.058459999975,4095.2,1977.6
1460.0,1862.922979999975,4095.2,2002.10
1460.0,1862.8709799999751,4095.2,2036.6
1460.0,1862.898959999975,4095.2,2029.5
1460.0,1862.9896099999748,4095.2,2003.17
1460.0,1863.169599999975,4095.2,1986.23
1460.0,1863.3875799999748,4095.2,1968.55
1460.0,1863.624309999975,4095.2,1921.18
1460.0,1863.880109999975,4095.2,1884.8
1460.0,1864.132669999975,4095.2,1854.19
1460.0,1864.342599999975,4095.2,1833.19
1460.0,1864.495469999975,4095.2,1799.32
1460.0,1864.5859499999751,4095.2,1781.32
1460.0,1864.604959999975,4095.2,1784.1
1460.0,1864.550029999975,4095.2,1791.45
1460.0,1864.4285799999752,4095.2,1815.33
1460.0,1864.2756199999749,4095.2,1827.24
1460.0,1864.103719999975,4095.2,1873.27
1460.0,1863.906479999975,4095.2,1904.55
1460.0,1863.7487499999752,4095.2,1936.68
1460.0,1863.589219999975,4095.2,1952.13
1460.0,1863.467169999975,4095.2,1978.15
1460.0,1863.398249999975,4095.2,1983.21
1460.0,1863.430239999975,4095.2,1995.19
1460.0,1863.546239999975,4095.2,1981.14
1460.0,1863.7166899999747,4095.2,1940.7
1460.0,1863.9308899999749,4095.2,1891.19
1460.0,1864.190319999975,4095.2,1856.39
1460.0,1864.473649999975,4095.2,1837.14
1460.0,1864.6973399999752,4095.2,1802.21
1460.0,1864.9073799999753,4095.2,1793.29
1460.0,1865.0694699999754,4095.2,1761.22
1460.0,1865.1714499999753,4095.2,1774.20
1460.0,1865.174039999975,4095.2,1768.10
1460.0,1865.0941199999752,4095.2,1776.87
1460.0,1864.9981199999752,4095.2,1824.12
1460.0,1864.8681499999752,4095.2,1830.18
1460.0,1864.7021899999752,4095.2,1883.17
1460.0,1864.5541999999753,4095.2,1934.18
1460.0,1864.4193299999754,4095.2,1943.25
1460.0,1864.3714599999753,4095.2,1954.18
1460.0,1864.3634699999752,4095.2,2001.14
1460.0,1864.4053999999753,4095.2,1990.15
1460.0,1864.5148899999751,4095.2,2014.8
1460.0,1864.697269999975,4095.2,1983.22
1460.0,1864.9568599999752,4095.2,1955.15
1460.0,1865.232039999975,4095.2,1913.16
1460.0,1865.514559999975,4095.2,1881.26
1460.0,1865.815439999975,4095.2,1860.11
1460.0,1866.076179999975,4095.2,1829.25
1460.0,1866.256189999975,4095.2,1808.101
1460.0,1866.363209999975,4095.2,1796.13
1460.0,1866.4252599999752,4095.2,1787.37
1460.0,1866.456009999975,4095.2,1798.30
1460.0,1866.4250299999749,4095.2,1806.29
1460.0,1866.3130899999749,4095.2,1809.34
1460.0,1866.206139999975,4095.2,1862.27
1460.0,1866.032009999975,4095.2,1890.21
1460.0,1865.8950999999747,4095.2,1933.23
1460.0,1865.8091099999747,4095.2,1962.16
1460.0,1865.7521599999748,4095.2,1967.29
1460.0,1865.7361799999749,4095.2,1975.32
1460.0,1865.8241799999748,4095.2,1975.33
1460.0,1865.9601199999747,4095.2,1936.69
1460.0,1866.142299999975,4095.2,1913.17
1460.0,1866.377529999975,4095.2,1868.11
1460.0,1866.668849999975,4095.2,1868.12
1460.0,1866.966799999975,4095.2,1812.22
1460.0,1867.2655399999749,4095.2,1806.30
1460.0,1867.525929999975,4095.2,1782.30
1460.0,1867.721859999975,4095.2,1741.11
1460.0,1867.8278899999752,4095.2,1754.19
1460.0,1867.8808799999751,4095.2,1780.17
1460.0,1867.8488999999752,4095.2,1801.9
1460.0,1867.804979999975,4095.2,1811.29
1460.0,1867.6986199999749,4095.2,1869.23
1460.0,1867.5172799999748,4095.2,1869.24
1460.0,1867.3577599999749,4095.2,1927.24
1460.0,1867.205729999975,4095.2,1925.17
1460.0,1867.0665099999749,4095.2,1978.16
1460.0,1866.991269999975,4095.2,1986.24
1460.0,1866.9575499999748,4095.2,1972.9
1460.0,1866.9835799999748,4095.2,1958.16
1460.0,1867.058619999975,4095.2,1936.70
1460.0,1867.222569999975,4095.2,1968.56
1460.0,1867.4169399999748,4095.2,1871.31
1460.0,1867.6770099999746,4095.2,1827.25
1460.0,1867.9189199999748,4095.2,1797.25
1460.0,1868.128819999975,4095.2,1783.40
1460.0,1868.336759999975,4095.2,1765.24
1460.0,1868.475169999975,4095.2,1747.18
1460.0,1868.5470699999748,4095.2,1769.24
1460.0,1868.582349999975,4095.2,1780.18
1460.0,1868.542389999975,4095.2,1776.88
1460.0,1868.409139999975,4095.2,1834.17
1460.0,1868.219099999975,4095.2,1859.29
1460.0,1867.995139999975,4095.2,1917.29
1460.0,1867.7922499999752,4095.2,1935.25
1460.0,1867.607389999975,4095.2,1966.14
1460.0,1867.4448699999753,4095.2,1968.57
1460.0,1867.3591699999752,4095.2,1994.14
1460.0,1867.3565899999753,4095.2,2018.9
1460.0,1867.3525999999754,4095.2,2003.18
1460.0,1867.4013299999754,4095.2,1960.2
1460.0,1867.4993699999754,4095.2,1936.71
1460.0,1867.6656199999754,4095.2,1907.21
1460.0,1867.8515299999754,4095.2,1874.25
1460.0,1868.0790199999753,4095.2,1839.30
1460.0,1868.2998999999754,4095.2,1802.22
1460.0,1868.4699999999752,4095.2,1775.30
1460.0,1868.6330099999752,4095.2,1764.12
1460.0,1868.7029699999753,4095.2,1754.20
1460.0,1868.6989599999754,4095.2,1759.36
1460.0,1868.6589499999752,4095.2,1765.25
1460.0,1868.533479999975,4095.2,1798.31
1460.0,1868.355359999975,4095.2,1823.31
1460.0,1868.122159999975,4095.2,1859.30
1460.0,1867.9217999999748,4095.2,1906.21
1460.0,1867.6768299999749,4095.2,1907.22
1460.0,1867.468629999975,4095.2,1942.20
1460.0,1867.3036299999749,4095.2,1937.27
1460.0,1867.208709999975,4095.2,1936.72
1460.0,1867.2468399999752,4095.2,1932.11
1460.0,1867.3668199999752,4095.2,1899.29
1460.0,1867.493969999975,4095.2,1840.76
1460.0,1867.6530499999749,4095.2,1773.23
1460.0,1867.848909999975,4095.2,1758.32
1460.0,1868.008589999975,4095.2,1753.11
1460.0,1868.168509999975,4095.2,1744.66
1460.0,1868.2245599999749,4095.2,1763.28
1460.0,1868.209639999975,4095.2,1771.20
1460.0,1868.1216999999751,4095.2,1799.33
1460.0,1868.014889999975,4095.2,1843.23
1460.0,1867.8322599999751,4095.2,1887.23
1460.0,1867.584199999975,4095.2,1901.22
1460.0,1867.368059999975,4095.2,1953.21
1460.0,1867.181489999975,4095.2,1941.16
1460.0,1867.033589999975,4095.2,1978.17
1460.0,1866.988899999975,4095.2,1967.30
1460.0,1867.015899999975,4095.2,1949.21
1460.0,1867.074219999975,4095.2,1929.15
1460.0,1867.185979999975,4095.2,1936.73
1460.0,1867.373169999975,4095.2,1883.18
1460.0,1867.5579499999749,4095.2,1860.12
1460.0,1867.7209099999748,4095.2,1815.34
1460.0,1867.8418999999747,4095.2,1779.33
1460.0,1867.9208799999747,4095.2,1771.21
1460.0,1867.9468199999747,4095.2,1786.24
1460.0,1867.9379999999749,4095.2,1755.21
1460.0,1867.862149999975,4095.2,1773.24
1460.0,1867.7039999999752,4095.2,1821.23
1460.0,1867.5436199999751,4095.2,1874.26
1460.0,1867.2767799999751,4095.2,1903.29
1460.0,1867.0782699999752,4095.2,1955.16
1460.0,1866.918669999975,4095.2,1975.34
1460.0,1866.751659999975,4095.2,1986.25
1460.0,1866.654009999975,4095.2,1983.23
1460.0,1866.6349999999748,4095.2,2003.19
1460.0,1866.6570199999749,4095.2,1987.20
1460.0,1866.775069999975,4095.2,1958.17
1460.0,1866.902189999975,4095.2,1929.16
1460.0,1867.091269999975,4095.2,1910.23
1460.0,1867.321399999975,4095.2,1863.28
1460.0,1867.533399999975,4095.2,1819.31
1460.0,1867.7133299999753,4095.2,1794.36
1460.0,1867.837249999975,4095.2,1792.45
1460.0,1867.929259999975,4095.2,1775.31
1460.0,1867.967989999975,4095.2,1772.16
1460.0,1867.933689999975,4095.2,1773.25
1460.0,1867.7918199999751,4095.2,1779.34
1460.0,1867.6498699999752,4095.2,1797.26
1460.0,1867.4438599999753,4095.2,1809.35
1460.0,1867.2559399999752,4095.2,1845.26
1460.0,1867.0231199999753,4095.2,1852.11
1460.0,1866.799849999975,4095.2,1890.22
1460.0,1866.6539299999752,4095.2,1904.56
1460.0,1866.528459999975,4095.2,1904.57
1460.0,1866.474509999975,4095.2,1889.18
1460.0,1866.4795699999752,4095.2,1879.30
1460.0,1866.548419999975,4095.2,1882.11
1460.0,1866.6575299999752,4095.2,1856.40
1460.0,1866.803429999975,4095.2,1842.22
1460.0,1866.9844499999751,4095.2,1813.24
1460.0,1867.1554799999751,4095.2,1795.28
1460.0,1867.304469999975,4095.2,1825.35
1460.0,1867.468309999975,4095.2,1814.26
1460.0,1867.5977699999748,4095.2,1820.18
1460.0,1867.6325399999748,4095.2,1825.36
1460.0,1867.617279999975,4095.2,1856.41
1460.0,1867.548289999975,4095.2,1872.69
1460.0,1867.393419999975,4095.2,1904.58
1460.0,1867.202419999975,4095.2,1956.9
1460.0,1867.047199999975,4095.2,2019.13
1460.0,1866.8493999999753,4095.2,2097.1
1460.0,1866.6302399999754,4095.2,2171
1460.0,1866.5023799999751,4095.2,2255
1460.0,1866.394789999975,4095.2,2320.1
1460.0,1866.3497799999752,4095.2,2430
1460.0,1866.3617899999751,4095.2,2507
1460.0,1866.4209599999754,4095.2,2608.1
1460.0,1866.5394999999753,4095.2,2701.1
1460.0,1866.6832199999753,4095.2,2809
1460.0,1866.8528999999753,4095.2,2875
1460.0,1867.0368299999752,4095.2,2981.1
1460.0,1867.1954599999754,4095.2,3098
1460.0,1867.295249999975,4095.2,3216.1
1460.0,1867.3425899999752,4095.2,3391.1
1460.0,1867.339139999975,4095.2,3556
1460.0,1867.298639999975,4095.2,3726
1460.0,1867.1796999999751,4095.2,3927
1460.0,1866.983679999975,4095.2,4081
1460.0,1866.749639999975,4095.2,4095.27
1460.0,1866.5338099999751,4095.2,4095.28
1460.0,1866.324899999975,4095.2,4095.29
1460.0,1866.117889999975,4095.2,4083
1460.0,1865.989989999975,4095.2,3927.1
1460.0,1865.912979999975,4095.2,3770
1460.0,1865.874069999975,4095.2,3455
1460.0,1865.9155499999754,4095.2,2981.2
1460.0,1866.0224999999753,4095.2,2748
1460.0,1866.1555699999753,4095.2,2545
1460.0,1866.3675299999754,4095.2,2315.1
1460.0,1866.5754799999754,4095.2,2128
1460.0,1866.7634499999754,4095.2,1885.16
1460.0,1866.8874899999753,4095.2,1731.27
1460.0,1866.973579999975,4095.2,1632.4
1460.0,1866.9696299999753,4095.2,1594.3
1460.0,1866.8987999999754,4095.2,1602.7
1460.0,1866.7707799999753,4095.2,1585.5
1460.0,1866.5638499999754,4095.2,1629.7
1460.0,1866.3638899999755,4095.2,1639.15
1460.0,1866.1095999999754,4095.2,1683.15
1460.0,1865.9113699999755,4095.2,1668.3
1460.0,1865.7473599999755,4095.2,1697.12
1460.0,1865.6354299999755,4095.2,1700.4
1460.0,1865.5694499999754,4095.2,1704.1
1460.0,1865.5901299999755,4095.2,1703.11
1460.0,1865.6833999999756,4095.2,1668.4
1460.0,1865.8022899999753,4095.2,1662.8
1460.0,1865.9407099999753,4095.2,1646.9
1460.0,1866.0998799999752,4095.2,1595.9
1460.0,1866.2898299999752,4095.2,1590.1
1460.0,1866.4543399999752,4095.2,1571.2
1460.0,1866.5016799999753,4095.2,1557.5
1460.0,1866.5157099999753,4095.2,1599.4
1460.0,1866.4657799999754,4095.2,1589.4
1460.0,1866.3525699999752,4095.2,1633.11
1460.0,1866.1192199999753,4095.2,1655.6
1460.0,1865.8828499999752,4095.2,1659.17
1460.0,1865.601749999975,4095.2,1723.22
1460.0,1865.352769999975,4095.2,1722.18
1460.0,1865.110839999975,4095.2,1749.28
1460.0,1864.918839999975,4095.2,1785.19
1460.0,1864.777929999975,4095.2,1822.22
1460.0,1864.6824999999749,4095.2,1791.46
1460.0,1864.687389999975,4095.2,1791.47
1460.0,1864.752439999975,4095.2,1747.19
1460.0,1864.895449999975,4095.2,1749.29
1460.0,1865.055419999975,4095.2,1722.19
1460.0,1865.2615799999749,4095.2,1664.21
1460.0,1865.4431799999747,4095.2,1626.4
1460.0,1865.596379999975,4095.2,1620.3
1460.0,1865.730349999975,4095.2,1574.4
1460.0,1865.838339999975,4095.2,1577.2
1460.0,1865.846439999975,4095.2,1577.3
1460.0,1865.8145099999751,4095.2,1603.3
1460.0,1865.6916299999752,4095.2,1598.8
1460.0,1865.512709999975,4095.2,1621.5
1460.0,1865.2696699999751,4095.2,1671.16
1460.0,1865.009629999975,4095.2,1723.23
1460.0,1864.7682799999752,4095.2,1747.20
1460.0,1864.5321999999753,4095.2,1776.89
1460.0,1864.3351499999753,4095.2,1829.26
1460.0,1864.2243399999754,4095.2,1847.39
1460.0,1864.1643799999754,4095.2,1844.8
1460.0,1864.1839099999754,4095.2,1838.21
1460.0,1864.2668399999757,4095.2,1803.33
1460.0,1864.3617199999755,4095.2,1787.38
1460.0,1864.5207699999755,4095.2,1773.26
1460.0,1864.7168299999753,4095.2,1714.16
1460.0,1864.9315899999754,4095.2,1680.34
1460.0,1865.1115699999755,4095.2,1686.10
1460.0,1865.2568699999754,4095.2,1627.3
1460.0,1865.3528899999756,4095.2,1643.7
1460.0,1865.3568599999753,4095.2,1632.5
1460.0,1865.3620499999754,4095.2,1597.2
1460.0,1865.2261699999756,4095.2,1646.10
1460.0,1865.0840899999755,4095.2,1654.7
1460.0,1864.8772599999754,4095.2,1704.2
1460.0,1864.636049999975,4095.2,1704.3
1460.0,1864.408909999975,4095.2,1744.67
1460.0,1864.2036899999748,4095.2,1792.46
1460.0,1863.998049999975,4095.2,1798.32
1460.0,1863.883089999975,4095.2,1802.23
1460.0,1863.823049999975,4095.2,1808.102
1460.0,1863.859149999975,4095.2,1810.32
1460.0,1863.928179999975,4095.2,1797.27
1460.0,1864.065199999975,4095.2,1774.21
1460.0,1864.2277599999752,4095.2,1727.26
1460.0,1864.3968099999752,4095.2,1711.11
1460.0,1864.6175399999752,4095.2,1648.25
1460.0,1864.814679999975,4095.2,1644.3
1460.0,1864.966729999975,4095.2,1606.2
1460.0,1865.0575899999749,4095.2,1600.18
1460.0,1865.113579999975,4095.2,1604.1
1460.0,1865.073499999975,4095.2,1580.1
1460.0,1864.9595399999748,4095.2,1610.13
1460.0,1864.8365999999749,4095.2,1648.26
1460.0,1864.6421799999748,4095.2,1660.6
1460.0,1864.4483299999747,4095.2,1712.63
1460.0,1864.3005199999748,4095.2,1732.3
1460.0,1864.126559999975,4095.2,1775.32
1460.0,1863.970609999975,4095.2,1776.90
1460.0,1863.888359999975,4095.2,1779.35
1460.0,1863.8643499999753,4095.2,1782.31
1460.0,1863.9564499999753,4095.2,1787.39
1460.0,1864.1024499999753,4095.2,1755.22
1460.0,1864.2546399999753,4095.2,1738.13
1460.0,1864.4303199999752,4095.2,1650.11
1460.0,1864.6425899999751,4095.2,1658.8
1460.0,1864.850689999975,4095.2,1617.6
1460.0,1865.028199999975,4095.2,1601.2
1460.0,1865.1672899999749,4095.2,1584.13
1460.0,1865.1779099999749,4095.2,1633.12
1460.0,1865.1358499999747,4095.2,1663.8
1460.0,1865.0058199999748,4095.2,1672.1
1460.0,1864.814069999975,4095.2,1744.68
1460.0,1864.6106099999747,4095.2,1755.23
1460.0,1864.3925599999748,4095.2,1775.33
1460.0,1864.2225799999746,4095.2,1799.34
1460.0,1864.1438399999747,4095.2,1806.31
1460.0,1864.1409999999748,4095.2,1808.103
1460.0,1864.2299899999748,4095.2,1829.27
1460.0,1864.392959999975,4095.2,1754.21
1460.0,1864.6429999999748,4095.2,1719.25
1460.0,1864.9845999999748,4095.2,1690.8
1460.0,1865.3455899999747,4095.2,1654.8
1460.0,1865.7430999999747,4095.2,1632.6
1460.0,1866.1729099999748,4095.2,1613.8
1460.0,1866.6087699999748,4095.2,1600.19
1460.0,1867.0565999999749,4095.2,1582.6
1460.0,1867.493789999975,4095.2,1600.20
1460.0,1867.993529999975,4095.2,1602.8
1460.0,1868.5052999999748,4095.2,1646.11
1460.0,1869.056089999975,4095.2,1693.8
1460.0,1869.6239699999749,4095.2,1740.9
1460.0,1870.3097899999748,4095.2,1733.23
1460.0,1871.1122899999748,4095.2,1769.25
1460.0,1872.103909999975,4095.2,1780.19
1460.0,1873.256369999975,4095.2,1791.48
1460.0,1874.673179999975,4095.2,1787.40
1460.0,1876.351029999975,4095.2,1783.41
1460.0,1878.2958499999752,4095.2,1783.42
1460.0,1880.5694499999752,4095.2,1735.24
1460.0,1882.9915599999752,4095.21,1697.13
1460.0,1885.447669999975,4095.22,1693.9
1460.0,1887.9069999999751,4095.23,1629.8
1460.0,1890.354059999975,4095.24,1606.3
1460.0,1892.798189999975,4095.25,1600.21
1460.0,1895.214349999975,4095.26,1567.8
1460.0,1897.4732399999748,4095.26,1578.4
1460.0,1899.5229499999748,4095.26,1593.2
1460.0,1901.233809999975,4095.26,1607.4
1460.0,1902.668599999975,4095.26,1632.7
1460.0,1903.7783399999748,4095.26,1668.5
1460.0,1904.638439999975,4095.26,1670.10
1460.0,1905.242299999975,4095.26,1717.16
1460.0,1905.6671199999753,4095.26,1754.22
1460.0,1905.9308499999752,4095.26,1754.23
1460.0,1906.0597999999752,4095.26,1763.29
1460.0,1906.128839999975,4095.26,1776.91
1460.0,1906.1609399999752,4095.26,1775.34
1460.0,1906.1911099999752,4095.26,1746.20
1460.0,1906.2231499999752,4095.26,1712.64
1460.0,1906.280309999975,4095.26,1675.12
1460.0,1906.373389999975,4095.26,1610.14
1460.0,1906.469899999975,4095.26,1579.8
1460.0,1906.577079999975,4095.26,1535.36
1460.0,1906.6492599999751,4095.26,1535.37
1460.0,1906.7220399999749,4095.26,1520.9
1460.0,1906.7430399999748,4095.26,1535.38
1460.0,1906.6960099999749,4095.26,1522.4
1460.0,1906.570859999975,4095.26,1531.4
1460.0,1906.3693999999748,4095.26,1565.4
1460.0,1906.1055299999748,4095.26,1604.2
1460.0,1905.819559999975,4095.26,1629.9
1460.0,1905.5335599999748,4095.26,1674.7
1460.0,1905.240709999975,4095.26,1721.10
1460.0,1904.958939999975,4095.26,1712.65
1460.0,1904.7201399999751,4095.26,1741.12
1460.0,1904.5274999999754,4095.26,1747.21
1460.0,1904.3595199999754,4095.26,1761.23
1460.0,1904.3012899999753,4095.26,1699.16
1460.0,1904.3359599999753,4095.26,1662.9
1460.0,1904.4230299999751,4095.26,1648.27
1460.0,1904.565579999975,4095.26,1608.1
1460.0,1904.744979999975,4095.26,1575.5
1460.0,1904.9270099999746,4095.26,1535.39
1460.0,1905.0911299999748,4095.26,1520.10
1460.0,1905.2301399999747,4095.26,1488.3
1460.0,1905.3601599999747,4095.26,1503.4
1460.0,1905.3711399999747,4095.26,1488.4
1460.0,1905.3271599999748,4095.26,1533.2
1460.0,1905.2224199999748,4095.26,1525.3
1460.0,1905.0410199999747,4095.26,1587.3
1460.0,1904.8184299999748,4095.26,1618.7
1460.0,1904.577369999975,4095.26,1652.2
1460.0,1904.323359999975,4095.26,1694.10
1460.0,1904.0793899999753,4095.26,1706.6
1460.0,1903.8672799999752,4095.26,1712.66
1460.0,1903.690719999975,4095.26,1709.5
1460.0,1903.552149999975,4095.26,1728.15
1460.0,1903.455409999975,4095.26,1682.2
1460.0,1903.455439999975,4095.26,1663.9
1460.0,1903.5392899999752,4095.26,1629.10
1460.0,1903.653319999975,4095.26,1569.2
1460.0,1903.7757299999753,4095.26,1503.5
1460.0,1903.9697299999752,4095.26,1506.1
1460.0,1904.0968099999754,4095.26,1478
1460.0,1904.2041699999754,4095.26,1472
1460.0,1904.2712399999755,4095.26,1474.1
1460.0,1904.2492299999756,4095.26,1535.40
1460.0,1904.2030899999754,4095.26,1593.3
1460.0,1904.0554999999756,4095.26,1610.15
1460.0,1903.8744199999755,4095.26,1651.15
1460.0,1903.6382299999755,4095.26,1665.8
1460.0,1903.3782799999753,4095.26,1680.35
1460.0,1903.1852399999755,4095.26,1701.11
1460.0,1903.0552799999755,4095.26,1680.36
1460.0,1903.0154199999756,4095.26,1663.10
1460.0,1903.044559999976,4095.26,1647.8
1460.0,1903.151629999976,4095.26,1605.3
1460.0,1903.3000999999758,4095.26,1578.5
1460.0,1903.4671399999756,4095.26,1555.1
1460.0,1903.6430899999757,4095.26,1514.1
1460.0,1903.8350599999756,4095.26,1505.3
1460.0,1903.9910399999756,4095.26,1488.5
1460.0,1904.0858399999756,4095.26,1489.1
1460.0,1904.1428399999756,4095.26,1504.1
1460.0,1904.1258399999756,4095.26,1526.3
1460.0,1904.0580499999755,4095.26,1570.4
1460.0,1903.9466899999754,4095.26,1600.22
1460.0,1903.7637199999754,4095.26,1643.8
1460.0,1903.5516399999754,4095.26,1707.10
1460.0,1903.2835899999754,4095.26,1714.17
1460.0,1903.0844699999752,4095.26,1739.26
1460.0,1902.877119999975,4095.26,1760.27
1460.0,1902.7545699999753,4095.26,1767.27
1460.0,1902.6436899999755,4095.26,1764.13
1460.0,1902.6545599999754,4095.26,1758.33
1460.0,1902.6944799999753,4095.26,1715.17
1460.0,1902.8254499999753,4095.26,1681.16
1460.0,1902.9743899999753,4095.26,1655.7
1460.0,1903.163439999975,4095.26,1648.28
1460.0,1903.3475299999752,4095.26,1600.23
1460.0,1903.5552899999752,4095.26,1587.4
1460.0,1903.716869999975,4095.26,1581.3
1460.0,1903.815829999975,4095.26,1535.41
1460.0,1903.857819999975,4095.26,1584.14
1460.0,1903.808799999975,4095.26,1620.4
1460.0,1903.6787499999748,4095.26,1648.29
1460.0,1903.4944299999747,4095.26,1693.10
1460.0,1903.2764199999747,4095.26,1723.24
1460.0,1903.0163299999747,4095.26,1776.92
1460.0,1902.7242699999747,4095.26,1789.38
1460.0,1902.5088799999749,4095.26,1814.27
1460.0,1902.3030099999748,4095.26,1840.77
1460.0,1902.1681199999748,4095.26,1866.23
1460.0,1902.0921299999748,4095.26,1837.15
1460.0,1902.074059999975,4095.26,1808.104
